ListId,Status ,DaysOnMarket,GrossFloorArea,AdjustedLivingArea,PropertyType,HOAFee,PropertyTax,Bedrooms,Bathrooms,YearBuilt,GarageSpace,Address,Area,City,Province,Latitude,Longitude,ListPrice
189,Available,71,1917,1534,Detached,3410,3877,4,3,2003,2,293 Paisley Road,Onward Willow,Guelph,ON,43.540306,-80.263855,339900
190,Available,85,2186,1749,Detached,3570,3763,4,3,1995,2,68 240 LONDON Road W,Exhibition Park,Guelph,ON,43.543354,-80.264183,329900
191,Available,43,891,784,Condo,2840,7972,2,1,2013,1,65 College Avenue W,Old University,Guelph,ON,43.529175,-80.237,699000
192,Available,45,1073,944,Condo,3620,3763,3,2,2007,2,91 Conroy Crescent,Guelph,Guelph,ON,43.509037,-80.251648,329900
193,Available,60,622,547,Condo,2980,3534,1,1,2016,1,33 REID Court,Hanlon Creek,Guelph,ON,43.513775,-80.231232,309900
194,Available,21,3162,2530,Detached,3690,6158,5,4,1997,3,200 Woolwich Street,Guelph,Guelph,ON,43.548298,-80.253639,539900
195,Available,90,533,469,Condo,3340,2907,1,1,2016,1,41 1/2 Nottingham Street,Old City,Guelph,ON,43.540684,-80.248528,254900
196,Available,32,807,710,Condo,3190,4105,2,1,2013,1,215 Suffolk Street W,Exhibition Park,Guelph,ON,43.543663,-80.262383,359900
197,Available,103,1736,1389,Detached,3430,2474,4,3,1994,2,40 Silvercreek Parkway,Onward Willow,Guelph,ON,43.534996,-80.273621,216900
198,Available,111,555,488,Condo,2500,3420,1,1,2017,1,31 Schroder Crescent,Grange Hill East,Guelph,ON,43.558014,-80.227051,299900
199,Available,34,3422,2738,Detached,3850,7128,5,4,1996,3,92 Arthur Street,Guelph,Guelph,ON,43.548958,-80.24704,625000
200,Available,18,1231,985,Semi-Detached,3540,3279,3,2,2004,2,107 Ferguson Street,Two Rivers,Guelph,ON,43.549145,-80.237419,287500
201,Available,73,1342,1074,Semi-Detached,3560,5417,3,2,2003,2,360 YORK RD,Two Rivers,Guelph,ON,43.548512,-80.22879,474999
202,Available,25,1613,1290,Semi-Detached,3750,2451,3,2,2002,2,113 49 RHONDA Road,West Willow Woods,Guelph,ON,43.53569,-80.279762,214900
203,Available,57,598,526,Condo,2460,4106,1,1,2013,1,66 June Avenue,Guelph,Guelph,ON,43.552708,-80.278244,360000
204,Available,11,559,492,Condo,2760,9693,1,1,2018,1,70 Downey Road,Kortright Hills,Guelph,ON,43.502979,-80.238884,849900
205,Available,98,878,773,Condo,3000,3649,2,1,2009,1,84 Bagot Street,Onward Willow,Guelph,ON,43.541809,-80.267944,319900
206,Available,55,1682,1346,Detached,3450,6443,4,3,2002,2,33 Old Colony Trail,Guelph,Guelph,ON,43.509789,-80.240356,564900
207,Available,72,4514,3611,Detached,3970,5577,6,4,1991,3,35 Kron Drive,Hanlon Creek,Guelph,ON,43.518448,-80.217987,489000
208,Available,81,561,494,Condo,3260,6101,1,1,2013,1,89 Davis Street,Guelph,Guelph,ON,43.58176,-80.222427,534900
209,Available,14,752,662,Condo,2760,4675,2,1,2006,1,194 Couling Crescent,Guelph,Guelph,ON,43.58168,-80.227325,409900
210,Available,118,1558,1246,Semi-Detached,3420,7972,3,2,2000,2,7393 Wellington Rd 51 .,Ariss,Guelph,ON,43.596718,-80.34066,699000
211,Available,102,1685,1348,Detached,3760,6843,4,3,2003,2,69 Regal Road,Guelph,Guelph,ON,43.550182,-80.301346,600000
212,Available,96,2124,1699,Detached,3740,6231,4,3,1999,2,3537 RAVENSWOOD Court,Burlington,Burlington,ON,43.352207,-79.769684,795000
213,Available,82,1920,1536,Detached,3690,3526,4,3,2003,2,3311 HANNIBAL Road,Burlington,Burlington,ON,43.367554,-79.803764,449900
214,Available,95,1912,1530,Detached,3830,4506,4,3,2001,2,# 309 - 399 ELIZABETH ST,Burlington,Burlington,ON,43.325535,-79.794739,574900
215,Available,39,1691,1353,Semi-Detached,3780,4616,3,2,2005,2,6420 CHELSEA RD,Burlington,Burlington,ON,43.422146,-79.928268,589000
216,Available,16,861,758,Condo,2450,3911,2,1,2004,1,1015 PLAINS VIEW Avenue,Aldershot,Burlington,ON,43.288479,-79.876991,499000
217,Available,34,714,628,Condo,2660,2938,2,1,2011,1,1421 WALKER&#39;S Line,Burlington,Burlington,ON,43.377296,-79.799942,374900
218,Available,106,872,767,Condo,3000,1697,2,1,2006,1,623 OXFORD Road,Burlington,Burlington,ON,43.34333,-79.790581,216500
219,Available,87,829,730,Condo,2760,4624,2,1,2007,1,5134 Des Jardines Drive,Burlington,Burlington,ON,43.393284,-79.783401,590000
220,Available,78,1789,1431,Semi-Detached,3890,5794,3,2,2008,2,2416 Guildstone Cres,West Oak Trails,Oakville,ON,43.448833,-79.745132,788888
221,Available,59,4000,3200,Detached,3480,7337,5,4,1997,3,153 Dornie Rd,Oakville,Oakville,ON,43.464684,-79.651291,999000
222,Available,44,778,685,Condo,2720,6426,2,1,2011,1,28 Sixteen Mile Dr,Oakville,Oakville,ON,43.474312,-79.740219,875000
223,Available,94,759,668,Condo,2490,6896,2,1,2013,1,1218 Lambeth Rd,Oakville,Oakville,ON,43.471313,-79.6875,938888
224,Available,84,861,758,Condo,3210,2189,2,1,2007,1,2230 Rochester Circ,Palermo West,Oakville,ON,43.42421,-79.765709,298000
225,Available,85,1675,1340,Semi-Detached,3600,4399,3,2,2006,2,2172 Parkmount Blvd,Oakville,Oakville,ON,43.49025,-79.696129,599000
226,Available,48,599,527,Condo,2730,1395,1,1,2010,1,2491 Hemmford Dr,West Oak Trails,Oakville,ON,43.426399,-79.758904,190000
227,Available,105,732,644,Condo,3280,2937,2,1,2007,1,#15 - 1300 Hampton St,Oakville,Oakville,ON,43.475967,-79.687119,399900
228,Available,99,529,466,Condo,2620,1462,1,1,2013,1,2477 Old Bronte Rd,West Oak Trails,Oakville,ON,43.434547,-79.77462,199000
229,Available,16,2168,1734,Detached,3540,4399,4,3,1999,2,2477 Old Bronte Rd,West Oak Trails,Oakville,ON,43.434547,-79.77462,599000
230,Available,90,645,568,Condo,2800,3635,1,1,2009,1,#5 - 1212 Kirstie Crt,Castle Green,Oakville,ON,43.465286,-79.698013,495000
231,Available,105,1209,967,Semi-Detached,3640,6235,3,2,2005,2,537 Weir Ave,West Oakville,Oakville,ON,43.428967,-79.700455,849000
232,Available,92,619,545,Condo,2810,4767,1,1,2018,1,#310 - 205 Lakeshore Rd,Oakville,Oakville,ON,43.436699,-79.678169,649000
233,Available,43,744,655,Condo,2430,2042,2,1,2008,1,1293 Devon Rd,Oakville,Oakville,ON,43.468716,-79.659775,278000
234,Available,68,579,510,Condo,2770,1469,1,1,2010,1,16 Ennisclare Dr,Oakville,Oakville,ON,43.461479,-79.646126,199999
235,Available,33,581,511,Condo,2550,4620,1,1,2009,1,#Ph2202 - 1359 White Oaks Blvd,Oakville,Oakville,ON,43.471966,-79.693459,629000
236,Available,33,2018,1614,Detached,3690,2203,4,3,2000,2,#522 - 2480 Prince Michael Dr,Oakville,Oakville,ON,43.497147,-79.707939,299900
237,Available,91,726,639,Condo,2460,4480,2,1,2011,1,#403 - 205 Lakeshore Rd,Oakville,Oakville,ON,43.436699,-79.678169,610000
238,Available,34,1663,1330,Semi-Detached,3660,2423,3,2,2007,2,202 - 2301 PARKHAVEN Boulevard,Uptown Core,Oakville,ON,43.476738,-79.71817,329900
239,Available,74,1584,1267,Semi-Detached,3820,6830,3,2,1999,2,1225 Lambeth Road,Oakville,Oakville,ON,43.471542,-79.686661,929900
240,Available,87,3046,2437,Detached,4350,2937,5,4,1996,3,#210 - 1490 BISHOPS GATE,Glen Abbey,Oakville,ON,43.439903,-79.739502,399900
241,Available,91,848,746,Condo,2990,2262,2,1,2008,1,208 RIVER OAKS BLVD E,Oakville,Oakville,ON,43.474735,-79.710358,308000
242,Available,40,1571,1257,Semi-Detached,3570,5875,3,2,2007,2,2306 WHISTLING SPRINGS CRES,West Oak Trails,Oakville,ON,43.447029,-79.763397,799900
243,Available,96,577,508,Condo,2250,3489,1,1,2014,1,185 Robinson Street,Oakville,Oakville,ON,43.44503,-79.667793,475000
244,Available,113,609,536,Condo,2310,4480,1,1,2019,1,205 Lakeshore Road,Oakville,Oakville,ON,43.436699,-79.678169,610000
245,Available,13,551,485,Condo,2620,1608,1,1,2010,1,146 Wedgewood Drive,Oakville,Oakville,ON,43.466675,-79.649033,218900
246,Available,95,529,466,Condo,2370,4620,1,1,2011,1,1359 White Oaks Boulevard,Oakville,Oakville,ON,43.471966,-79.693459,629000
247,Available,97,1486,1189,Semi-Detached,3640,3885,3,2,2004,2,109 BURLOAK Drive,Bronte,Oakville,ON,43.37368,-79.726707,529000
248,Available,22,1444,1155,Semi-Detached,3680,4399,3,2,2001,2,2428 EIGHTH LINE,Oakville,Oakville,ON,43.491077,-79.710068,599000
249,Available,58,548,482,Condo,2800,6529,1,1,2010,1,400 CARRIER Lane,Oakville,Oakville,ON,43.462559,-79.731163,889000
250,Available,36,567,499,Condo,2530,3598,1,1,2011,1,#61 - 2350 GRAND RAVINE DR,Oakville,Oakville,ON,43.475868,-79.721344,489900
251,Available,91,2873,2298,Detached,3830,6683,5,4,1997,3,1207 Wood Place,West Oakville,Oakville,ON,43.422874,-79.701424,910000
252,Available,76,4981,3985,Detached,4350,2900,6,4,1993,3,1 2480 Post Road,Uptown Core,Oakville,ON,43.47942,-79.727173,394900
253,Available,68,1250,1000,Semi-Detached,3820,4025,3,2,2007,2,385 Sandlewood Road,West Oakville,Oakville,ON,43.409557,-79.712807,548000
254,Available,12,872,767,Condo,2420,6963,2,1,2009,1,2141 Galena Crescent,Oakville,Oakville,ON,43.486557,-79.696915,948000
255,Available,54,1900,1520,Detached,3590,4392,4,3,1999,2,3404 Kinglet Court,Bronte,Oakville,ON,43.378624,-79.726967,598000
256,Available,78,599,527,Condo,2420,5428,1,1,2012,1,2147 NIGHTSTAR DR,Westmount,Oakville,ON,43.43993,-79.749199,739000
257,Available,28,1324,1059,Semi-Detached,3480,2791,3,2,2008,2,2486 OLD BRONTE Road,West Oak Trails,Oakville,ON,43.434551,-79.774925,380000
258,Available,11,2099,1679,Detached,3780,3158,4,3,2003,2,316 Wendy Lane,West Oakville,Oakville,ON,43.419968,-79.697166,430000
259,Available,29,4814,3851,Detached,3760,6753,6,4,1989,3,280 Sarah Cline Drive,Oakville,Oakville,ON,43.474831,-79.738518,919500
260,Available,102,525,462,Condo,2760,1641,1,1,2018,1,179 Gatwick Drive,Uptown Core,Oakville,ON,43.478359,-79.716423,223500
261,Available,24,564,496,Condo,2500,1462,1,1,2010,1,153 Dornie Road,Oakville,Oakville,ON,43.464684,-79.651291,199000
262,Available,39,1806,1445,Detached,3900,4297,4,3,1994,2,#525 - 380 MACPHERSON AVE,Midtown Toronto,Toronto,ON,43.676369,-79.405739,699000
263,Available,55,886,780,Condo,3120,4856,2,1,2005,1,#2704 - 103 THE QUEENSWAY WAY,Swansea,Toronto,ON,43.636292,-79.470467,789900
264,Available,38,580,510,Condo,2990,2330,1,1,2011,1,#725 - 10 CAPREOL CRT,Downtown,Toronto,ON,43.640224,-79.39595,379000
265,Available,103,1706,1365,Semi-Detached,3900,3492,3,2,2006,2,#2103 - 151 DAN LECKIE WAY,Downtown,Toronto,ON,43.639782,-79.397949,568000
266,Available,21,1933,1546,Detached,3820,6142,4,3,2000,2,1453 GERRARD ST E,Leslieville,Toronto,ON,43.672264,-79.321289,999000
267,Available,85,613,539,Condo,3110,2551,1,1,2014,1,#1407 - 914 YONGE ST,Midtown Toronto,Toronto,ON,43.674103,-79.388809,415000
268,Available,59,650,572,Condo,3360,3074,1,1,2013,1,77 MCGILL ST,Downtown,Toronto,ON,43.6604,-79.379234,500000
269,Available,39,3465,2772,Detached,4010,3996,5,4,1998,3,#307 - 20 BLUE JAYS WAY,Downtown,Toronto,ON,43.643845,-79.391823,650000
270,Available,98,1662,1330,Detached,3640,2385,4,3,1998,2,#902 - 150 EAST LIBERTY ST,Liberty Village,Toronto,ON,43.638775,-79.41626,388000
271,Available,111,511,450,Condo,2430,2305,1,1,2017,1,#511 - 44 GERRARD ST W,Downtown,Toronto,ON,43.658798,-79.384392,375000
272,Available,24,536,472,Condo,2420,3627,1,1,2017,1,#Th6 - 6 PIRANDELLO ST,King West Village,Toronto,ON,43.63818,-79.413895,589900
273,Available,105,624,549,Condo,2880,2760,1,1,2010,1,48 BALMORAL AVE,Midtown Toronto,Toronto,ON,43.68544,-79.395966,449000
274,Available,27,859,756,Condo,2620,4297,2,1,2006,1,148 BLYTHWOOD RD,Midtown Toronto,Toronto,ON,43.717831,-79.395996,699000
275,Available,81,2174,1739,Detached,3600,2766,4,3,2003,2,#432 - 231 FORT YORK BLVD,Niagara,Toronto,ON,43.636837,-79.406052,450000
276,Available,19,1719,1375,Detached,3700,2766,4,3,2002,2,#N707 - 455 FRONT ST E,Downtown,Toronto,ON,43.652714,-79.3563,449900
277,Available,89,3126,2501,Detached,4270,2444,5,4,1997,3,#711 - 2055 DANFORTH AVE,East Danforth,Toronto,ON,43.685455,-79.313133,397500
278,Available,58,734,646,Condo,2540,5773,2,1,2013,1,712 BROCK AVE,Wallace Emerson,Toronto,ON,43.661915,-79.439941,939000
279,Available,110,560,493,Condo,2710,2336,1,1,2009,1,#319 - 900 MOUNT PLEASANT RD,North Toronto,Toronto,ON,43.711781,-79.39164,380000
280,Available,58,1425,1140,Semi-Detached,3780,3473,3,2,2001,2,#630 - 155 DALHOUSIE ST,Downtown,Toronto,ON,43.65765,-79.376762,565000
281,Available,37,747,657,Condo,3320,2146,2,1,2009,1,#915 - 50 WESTERN BATTERY RD,Niagara,Toronto,ON,43.639881,-79.414192,349000
282,Available,106,585,515,Condo,3360,3523,1,1,2018,1,1004 126 Simcoe Street,Entertainment District,Toronto,ON,43.649025,-79.387138,573000
283,Available,116,865,761,Condo,3390,3621,2,1,2007,1,#804 - 210 SIMCOE ST,Downtown,Toronto,ON,43.652451,-79.388931,589000
284,Available,93,635,559,Condo,3050,3068,1,1,2010,1,#202 - 8 MERCER ST,Downtown,Toronto,ON,43.645985,-79.389938,499000
285,Available,115,1408,1126,Semi-Detached,3520,3682,3,2,2007,2,#4001 - 38 GRENVILLE ST,Downtown,Toronto,ON,43.661896,-79.38575,599000
286,Available,59,1685,1348,Semi-Detached,3490,4549,3,2,2008,2,#411 - 10 YONGE ST,Downtown,Toronto,ON,43.642464,-79.375519,739900
287,Available,80,1966,1573,Detached,3800,4918,4,3,1994,2,#707 - 383 ELLIS PARK RD,Swansea,Toronto,ON,43.652039,-79.470833,799900
288,Available,33,555,488,Condo,2940,3123,1,1,2018,1,#2111 - 290 ADELAIDE ST W,Downtown,Toronto,ON,43.647942,-79.390945,508000
289,Available,102,579,510,Condo,2890,3682,1,1,2016,1,#1807 - 58 ORCHARD VIEW BLVD,Midtown Toronto,Toronto,ON,43.708008,-79.400787,599000
290,Available,43,1903,1522,Detached,3870,5502,4,3,2001,2,4 A VIOLET AVE,The Beach,Toronto,ON,43.668625,-79.296623,895000
291,Available,51,1793,1434,Detached,3790,2305,4,3,2003,2,#702 - 500 SHERBOURNE ST,Downtown,Toronto,ON,43.667915,-79.375679,375000
292,Available,49,571,502,Condo,2570,2084,1,1,2019,1,#2115 - 763 BAY ST,Downtown,Toronto,ON,43.660103,-79.385086,339000
293,Available,40,1352,1082,Semi-Detached,3440,2336,3,2,2006,2,#406 - 707 DOVERCOURT RD,Dufferin Grove,Toronto,ON,43.660225,-79.428726,379900
294,Available,101,637,561,Condo,2470,5532,1,1,2017,1,82 CHISHOLM AVE,Woodbine - Lumsden,Toronto,ON,43.690174,-79.304123,899900
295,Available,22,1850,1480,Detached,3800,3560,4,3,2001,2,#616 - 6 PARKWOOD AVE,Midtown Toronto,Toronto,ON,43.685623,-79.409592,579000
296,Available,86,524,461,Condo,2540,3560,1,1,2012,1,#414 - 22 LEADER LANE,Downtown,Toronto,ON,43.649246,-79.375755,579000
297,Available,96,504,444,Condo,3200,2213,1,1,2012,1,#525 - 36 BLUE JAYS WAY,Downtown,Toronto,ON,43.644932,-79.392143,359900
298,Available,106,555,488,Condo,2720,5650,1,1,2009,1,6 GROVE AVE,Trinity - Bellwoods,Toronto,ON,43.647694,-79.42276,919000
299,Available,86,1280,1024,Semi-Detached,3680,5527,3,2,2008,2,90 FAIRLEIGH CRES,Midtown Toronto,Toronto,ON,43.70208,-79.437904,899000
300,Available,31,3831,3065,Detached,4230,7828,5,4,1998,3,295 Adelaide Street,Downtown,Toronto,ON,43.647663,-79.390419,2900000
301,Available,23,579,510,Condo,2730,5281,1,1,2012,1,40 MALLON AVE W,Leslieville,Toronto,ON,43.665806,-79.334892,859000
302,Available,52,648,570,Condo,2410,1777,1,1,2013,1,#603 - 215 FORT YORK BLVD,Niagara,Toronto,ON,43.636345,-79.404808,289000
303,Available,65,2070,1656,Detached,3760,3443,4,3,1996,2,#810 - 51 LOWER SIMCOE ST,Entertainment District,Toronto,ON,43.642208,-79.383728,560000
304,Available,70,4797,3838,Detached,3470,1905,6,4,1992,3,#1231 - 38 GRAND MAGAZINE ST,Niagara,Toronto,ON,43.637035,-79.402863,309900
305,Available,16,1238,990,Semi-Detached,3460,3504,3,2,2000,2,#407 - 105 THE QUEENSWAY AVE,Swansea,Toronto,ON,43.636173,-79.470757,569900
306,Available,15,1503,1202,Detached,3640,2613,4,3,2001,2,#2407 - 35 BALMUTO ST,Downtown,Toronto,ON,43.669456,-79.387474,425000
307,Available,110,1980,1584,Detached,3840,2428,4,3,2003,2,#609 - 222 THE ESPLANADE,Downtown,Toronto,ON,43.649731,-79.365303,395000
308,Available,36,738,649,Condo,2750,3775,2,1,2009,1,#2 B - 36 HAZELTON AVE,Midtown Toronto,Toronto,ON,43.671864,-79.393814,613999
309,Available,27,1776,1421,Semi-Detached,3640,2305,3,2,2001,2,#1315 - 150 EAST LIBERTY ST,Liberty Village,Toronto,ON,43.638775,-79.41626,375000
310,Available,67,506,445,Condo,2440,2582,1,1,2016,1,#3614 - 18 YONGE ST,Downtown,Toronto,ON,43.644455,-79.376534,420000
311,Available,90,1100,913,Townhouse,3200,6086,2,1,2005,1,#703 - 1166 BAY ST,Downtown,Toronto,ON,43.668617,-79.389435,990000
312,Available,108,884,778,Condo,2780,2336,2,1,2009,1,#910 - 75 EAST LIBERTY ST,Liberty Village,Toronto,ON,43.638306,-79.414787,379900
313,Available,107,514,452,Condo,2420,2766,1,1,2011,1,#2111 - 170 FORT YORK BLVD,Downtown,Toronto,ON,43.639343,-79.399841,449900
314,Available,112,537,473,Condo,2620,2299,1,1,2013,1,#1203 - 159 DUNDAS ST E,Downtown,Toronto,ON,43.656807,-79.375092,374000
315,Available,118,737,649,Condo,2670,4303,2,1,2006,1,1315 DANFORTH RD,Eglinton East,Toronto,ON,43.742371,-79.245285,699900
316,Available,35,1647,1318,Semi-Detached,3480,3074,3,2,2008,2,#39 - 17 PEMBROKE ST,Downtown,Toronto,ON,43.656715,-79.371559,500000
317,Available,102,1440,1152,Semi-Detached,3740,2551,3,2,2000,2,#3010 - 2191 YONGE ST,Davisville,Toronto,ON,43.705597,-79.397453,415000
318,Available,100,1788,1430,Semi-Detached,3830,2489,3,2,2005,2,#728 - 2 OLD MILL DR,Lambton Baby Point,Toronto,ON,43.648071,-79.486664,404900
319,Available,104,808,711,Condo,2720,3165,2,1,2011,1,#211 - 2 OLD MILL DR,Lambton Baby Point,Toronto,ON,43.648071,-79.486664,514900
320,Available,51,1704,1363,Detached,3770,4303,4,3,2000,2,#902 - 2261 LAKE SHORE BLVD W,Mimico,Toronto,ON,43.62001,-79.483086,699995
321,Available,59,601,529,Condo,2470,2453,1,1,2010,1,#3005 - 2015 SHEPPARD AVE E,Henry Farm,Toronto,ON,43.775208,-79.336426,399000
322,Available,75,709,624,Condo,2810,2151,2,1,2010,1,#1606 - 19 SINGER CRT,Bayview Village,Toronto,ON,43.769569,-79.369514,349900
323,Available,99,571,502,Condo,2450,5896,1,1,2019,1,129 WATSON AVE,Lambton,Toronto,ON,43.664501,-79.492035,959000
324,Available,65,855,752,Condo,2760,2447,2,1,2011,1,154 DUNBLAINE AVE,Nortown,Toronto,ON,43.734093,-79.42907,398000
325,Available,49,545,480,Condo,3180,4113,1,1,2017,1,24 CORONATION DR,West Hill,Toronto,ON,43.760899,-79.191841,669000
326,Available,35,627,552,Condo,2510,2367,1,1,2015,1,#210 - 165 CHEROKEE BLVD,Pleasant View,Toronto,ON,43.792374,-79.336693,385000
327,Available,25,783,689,Condo,3330,1924,2,1,2013,1,#5 - 175 TORYORK DR,Humber Summit,Toronto,ON,43.757954,-79.557304,312900
328,Available,15,705,620,Condo,2580,2453,2,1,2013,1,#905 - 120 HARRISON GARDEN BLVD,Willowdale,Toronto,ON,43.757988,-79.403625,399000
329,Available,109,1381,1105,Semi-Detached,3550,4168,3,2,2007,2,93 DAIRY DR,Scarborough Junction,Toronto,ON,43.701309,-79.27533,678000
330,Available,35,1752,1402,Detached,3740,1574,4,3,1996,2,#2010 - 100 MORNELLE CRT,Morningside,Toronto,ON,43.786823,-79.19548,255999
331,Available,77,584,514,Condo,3130,3811,1,1,2015,1,195 GILTSPUR DR,Downsview,Toronto,ON,43.738079,-79.501282,619900
332,Available,41,884,778,Condo,3260,2167,2,1,2011,1,#1016 - 55 DE BOERS DR,Toronto,Toronto,ON,43.75103,-79.465858,352500
333,Available,28,788,693,Condo,2450,2950,2,1,2004,1,#2308 - 2000 ISLINGTON AVE,Kingsview Village,Toronto,ON,43.697365,-79.546089,479900
334,Available,104,1278,1022,Semi-Detached,3860,4235,3,2,2006,2,#13 - 1415 KENNEDY RD,Dorset Park,Toronto,ON,43.764812,-79.280273,688888
335,Available,78,2182,1746,Detached,3680,3682,4,3,1995,2,3 JASMINE RD,Humberlea,Toronto,ON,43.721088,-79.538445,599000
336,Available,55,760,669,Condo,2980,3658,2,1,2011,1,#809 - 40 PANORAMA CRT,Rexdale,Toronto,ON,43.747585,-79.579842,595000
337,Available,38,835,735,Condo,2950,4605,2,1,2008,1,35 MAGNOLIA AVE,Kennedy Park,Toronto,ON,43.720936,-79.254662,749000
338,Available,60,1239,991,Semi-Detached,3610,3652,3,2,2004,2,#513 - 4200 BATHURST ST,Wilson Heights,Toronto,ON,43.749321,-79.437149,594000
339,Available,57,1547,1238,Semi-Detached,3860,3535,3,2,2007,2,#25 - 21 REPLIN RD,Lawrence Heights,Toronto,ON,43.717735,-79.442039,575000
340,Available,57,772,679,Condo,3350,3246,2,1,2013,1,198 GLENDORA AVE,Willowdale,Toronto,ON,43.761971,-79.397667,528000
341,Available,118,757,666,Condo,2750,3074,2,1,2011,1,53 ASPENWOOD DR,Hillcrest Village,Toronto,ON,43.807964,-79.366913,500000
342,Available,32,1265,1012,Semi-Detached,3710,3996,3,2,2005,2,627 CALEDONIA RD,Briar Hill - Belgravia,Toronto,ON,43.694397,-79.462372,650000
343,Available,46,1736,1389,Semi-Detached,3520,3442,3,2,2008,2,#903 - 335 MILL RD,Eringate - Centennial - West Deane,Toronto,ON,43.639858,-79.584564,559900
344,Available,53,578,509,Condo,2420,3227,1,1,2010,1,#730 - 2885 BAYVIEW AVE,Bayview Village,Toronto,ON,43.767937,-79.387955,524888
345,Available,100,552,486,Condo,3000,4302,1,1,2019,1,124 GREENWICH SQ,Eglinton East,Toronto,ON,43.743881,-79.231148,699800
346,Available,13,881,775,Condo,2700,3036,2,1,2013,1,#2813 - 181 VILLAGE GREEN SQ,Agincourt,Toronto,ON,43.779205,-79.281517,493900
347,Available,17,2102,1682,Detached,3540,4302,4,3,1999,2,117 VEROBEACH BLVD,Emery,Toronto,ON,43.736176,-79.544945,699800
348,Available,90,526,463,Condo,3010,2458,1,1,2017,1,43 JOHN CABOT WAY,Jane and Finch,Toronto,ON,43.738815,-79.51902,399900
349,Available,100,1950,1560,Detached,3740,1936,4,3,2000,2,#821 - 165 LEGION RD N,Mimico,Toronto,ON,43.624207,-79.488228,314900
350,Available,40,2195,1756,Detached,3530,3928,4,3,1995,2,63 JARWICK DR,Bendale,Toronto,ON,43.764198,-79.241608,639000
351,Available,15,6415,5132,Detached,3870,4297,7,7,1980,4,22 MOSSBROOK CRES,L'Amoreaux,Toronto,ON,43.809433,-79.324379,699000
352,Available,30,1348,1078,Semi-Detached,3780,4303,3,2,2004,2,92 FRANK RIVERS DR,Steeles,Toronto,ON,43.818989,-79.325394,699900
353,Available,72,1614,1291,Semi-Detached,3420,3375,3,2,2000,2,90 CRITTENDEN SQ,Malvern,Toronto,ON,43.81366,-79.234749,549000
